,datetime,ipsrc,ipdst,dstport,proto,action,policyid,is_ip_bad
1500,2024-03-11 18:47:48,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1501,2024-03-11 18:48:15,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1502,2024-03-11 18:48:15,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1503,2024-03-11 18:48:15,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1504,2024-03-11 18:48:18,34.160.144.191,192.168.182.130,34376,TCP,Deny,34,False
1505,2024-03-11 18:48:18,34.98.75.36,192.168.182.130,43098,TCP,Deny,34,False
1506,2024-03-11 18:48:18,35.201.103.21,192.168.182.130,38462,TCP,Deny,34,False
1507,2024-03-11 18:48:28,34.117.237.239,192.168.182.130,34284,TCP,Deny,34,False
1508,2024-03-11 18:48:28,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1509,2024-03-11 18:48:28,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1510,2024-03-11 18:48:28,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1511,2024-03-11 18:48:28,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1512,2024-03-11 18:48:39,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1513,2024-03-11 18:48:50,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1514,2024-03-11 18:48:55,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1515,2024-03-11 18:48:55,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1516,2024-03-11 18:48:55,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1517,2024-03-11 18:48:55,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1518,2024-03-11 18:49:16,34.160.144.191,192.168.182.130,34376,TCP,Deny,34,False
1519,2024-03-11 18:49:16,34.98.75.36,192.168.182.130,43098,TCP,Deny,34,False
1520,2024-03-11 18:49:16,35.201.103.21,192.168.182.130,38462,TCP,Deny,34,False
1521,2024-03-11 18:49:16,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1522,2024-03-11 18:49:16,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1523,2024-03-11 18:49:48,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1524,2024-03-11 18:50:09,34.160.144.191,192.168.182.130,34376,TCP,Deny,34,False
1525,2024-03-11 18:50:09,34.98.75.36,192.168.182.130,43098,TCP,Deny,34,False
1526,2024-03-11 18:50:26,34.117.237.239,192.168.182.130,34284,TCP,Deny,34,False
1527,2024-03-11 18:50:26,34.117.237.239,192.168.182.130,34284,TCP,Deny,34,False
1528,2024-03-11 18:50:26,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1529,2024-03-11 18:50:26,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1530,2024-03-11 18:50:39,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1531,2024-03-11 18:50:50,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1532,2024-03-11 18:50:55,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1533,2024-03-11 18:51:19,34.117.237.239,192.168.182.130,34284,TCP,Deny,34,False
1534,2024-03-11 18:51:19,34.117.237.239,192.168.182.130,34284,TCP,Deny,34,False
1535,2024-03-11 18:51:19,34.117.237.239,192.168.182.130,34284,TCP,Deny,34,False
1536,2024-03-11 18:51:19,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1537,2024-03-11 18:51:19,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1538,2024-03-11 18:52:39,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1539,2024-03-11 18:52:39,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1540,2024-03-11 18:52:39,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1541,2024-03-11 18:52:39,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1542,2024-03-11 18:52:50,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1543,2024-03-11 18:52:50,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1544,2024-03-11 18:52:55,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1545,2024-03-11 18:52:55,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1546,2024-03-11 18:52:55,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1547,2024-03-11 18:52:55,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1548,2024-03-11 18:52:55,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1549,2024-03-11 18:53:48,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1550,2024-03-11 18:53:48,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1551,2024-03-11 18:54:16,159.84.181.106,192.168.182.130,41752,TCP,Deny,34,False
1552,2024-03-11 18:54:17,192.168.182.2,192.168.182.130,33916,UDP,Permit,6,False
1553,2024-03-11 18:54:20,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1554,2024-03-11 18:54:26,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1555,2024-03-11 18:54:35,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1556,2024-03-11 18:54:35,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1557,2024-03-11 18:54:35,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1558,2024-03-11 18:54:36,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1559,2024-03-11 18:54:41,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1560,2024-03-11 18:54:48,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1561,2024-03-11 18:54:48,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1562,2024-03-11 18:55:00,159.84.181.227,192.168.182.130,34788,TCP,Deny,34,False
1563,2024-03-11 18:55:15,34.149.100.209,192.168.182.130,39500,TCP,Deny,34,False
1564,2024-03-11 18:55:15,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1565,2024-03-11 18:55:19,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1566,2024-03-11 18:55:19,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1567,2024-03-11 18:55:22,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1568,2024-03-11 18:55:24,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1569,2024-03-11 18:55:24,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1570,2024-03-11 18:55:43,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1571,2024-03-11 18:55:43,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1572,2024-03-11 18:55:43,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1573,2024-03-11 18:55:43,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1574,2024-03-11 18:55:43,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1575,2024-03-11 18:55:50,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1576,2024-03-11 18:55:59,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1577,2024-03-11 18:56:01,159.84.181.227,192.168.182.130,34788,TCP,Deny,34,False
1578,2024-03-11 18:56:01,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1579,2024-03-11 18:56:12,159.84.181.227,192.168.182.130,34788,TCP,Deny,34,False
1580,2024-03-11 18:56:14,159.84.181.227,192.168.182.130,34788,TCP,Deny,34,False
1581,2024-03-11 18:56:14,159.84.181.227,192.168.182.130,34788,TCP,Deny,34,False
1582,2024-03-11 18:56:14,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1583,2024-03-11 18:56:14,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1584,2024-03-11 18:56:14,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1585,2024-03-11 18:56:39,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1586,2024-03-11 18:56:39,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1587,2024-03-11 18:56:41,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1588,2024-03-11 18:56:41,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1589,2024-03-11 18:56:44,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1590,2024-03-11 18:56:44,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1591,2024-03-11 18:56:44,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1592,2024-03-11 18:56:50,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1593,2024-03-11 18:56:50,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1594,2024-03-11 18:57:03,34.107.243.93,192.168.182.130,54848,TCP,Deny,34,False
1595,2024-03-11 18:57:03,34.107.243.93,192.168.182.130,54848,TCP,Deny,34,False
1596,2024-03-11 18:57:03,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1597,2024-03-11 18:57:03,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1598,2024-03-11 18:57:03,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1599,2024-03-11 18:57:08,34.149.100.209,192.168.182.130,39500,TCP,Deny,34,False
1600,2024-03-11 18:57:08,34.149.100.209,192.168.182.130,39500,TCP,Deny,34,False
1601,2024-03-11 18:57:08,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1602,2024-03-11 18:57:19,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1603,2024-03-11 18:57:48,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1604,2024-03-11 18:57:48,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1605,2024-03-11 18:57:59,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1606,2024-03-11 18:58:40,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1607,2024-03-11 18:58:40,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1608,2024-03-11 18:58:40,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1609,2024-03-11 18:58:41,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1610,2024-03-11 18:58:58,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1611,2024-03-11 18:58:58,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1612,2024-03-11 18:58:58,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1613,2024-03-11 18:58:58,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1614,2024-03-11 18:58:58,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1615,2024-03-11 18:59:48,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1616,2024-03-11 18:59:48,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1617,2024-03-11 18:59:59,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1618,2024-03-11 19:00:39,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1619,2024-03-11 19:00:40,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1620,2024-03-11 19:00:50,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1621,2024-03-11 19:01:18,192.168.182.2,192.168.182.130,39184,UDP,Permit,6,False
1622,2024-03-11 19:01:18,216.58.214.170,192.168.182.130,45692,TCP,Deny,34,False
1623,2024-03-11 19:01:18,216.58.214.170,192.168.182.130,45692,TCP,Deny,34,False
1624,2024-03-11 19:01:18,216.58.214.170,192.168.182.130,45692,TCP,Deny,34,False
1625,2024-03-11 19:01:23,192.168.182.254,192.168.182.130,68,UDP,Permit,6,False
1626,2024-03-11 19:01:49,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1627,2024-03-11 19:01:49,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1628,2024-03-11 19:02:03,34.107.243.93,192.168.182.130,54848,TCP,Deny,34,False
1629,2024-03-11 19:02:40,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1630,2024-03-11 19:02:41,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1631,2024-03-11 19:03:28,34.117.237.239,192.168.182.130,41652,TCP,Deny,34,False
1632,2024-03-11 19:03:59,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1633,2024-03-11 19:04:27,34.117.237.239,192.168.182.130,41652,TCP,Deny,34,False
1634,2024-03-11 19:04:40,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1635,2024-03-11 19:04:42,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1636,2024-03-11 19:04:50,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1637,2024-03-11 19:04:50,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1638,2024-03-11 19:05:19,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1639,2024-03-11 19:05:19,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1640,2024-03-11 19:05:19,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1641,2024-03-11 19:05:19,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1642,2024-03-11 19:05:26,34.117.237.239,192.168.182.130,41652,TCP,Deny,34,False
1643,2024-03-11 19:05:26,34.117.237.239,192.168.182.130,41652,TCP,Deny,34,False
1644,2024-03-11 19:05:26,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1645,2024-03-11 19:05:26,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1646,2024-03-11 19:05:48,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1647,2024-03-11 19:05:48,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1648,2024-03-11 19:05:48,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1649,2024-03-11 19:05:48,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1650,2024-03-11 19:05:59,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1651,2024-03-11 19:06:19,34.117.237.239,192.168.182.130,41652,TCP,Deny,34,False
1652,2024-03-11 19:06:19,34.117.237.239,192.168.182.130,41652,TCP,Deny,34,False
1653,2024-03-11 19:06:39,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1654,2024-03-11 19:06:39,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1655,2024-03-11 19:06:39,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1656,2024-03-11 19:06:41,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1657,2024-03-11 19:06:50,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1658,2024-03-11 19:07:03,34.107.243.93,192.168.182.130,54848,TCP,Deny,34,False
1659,2024-03-11 19:07:03,34.107.243.93,192.168.182.130,54848,TCP,Deny,34,False
1660,2024-03-11 19:07:19,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1661,2024-03-11 19:07:48,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1662,2024-03-11 19:08:41,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1663,2024-03-11 19:08:41,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1664,2024-03-11 19:08:41,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1665,2024-03-11 19:09:59,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1666,2024-03-11 19:10:39,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1667,2024-03-11 19:10:41,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1668,2024-03-11 19:10:50,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1669,2024-03-11 19:10:50,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1670,2024-03-11 19:10:50,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1671,2024-03-11 19:11:19,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1672,2024-03-11 19:11:45,172.217.20.174,192.168.182.130,54458,TCP,Deny,34,False
1673,2024-03-11 19:11:49,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1674,2024-03-11 19:12:01,34.107.243.93,192.168.182.130,54848,TCP,Deny,34,False
1675,2024-03-11 19:12:41,216.58.215.35,192.168.182.130,41458,TCP,Deny,34,False
1676,2024-03-11 19:12:43,172.217.20.174,192.168.182.130,54458,TCP,Deny,34,False
1677,2024-03-11 19:12:50,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1678,2024-03-11 19:13:06,34.149.100.209,192.168.182.130,52562,TCP,Deny,34,False
1679,2024-03-11 19:13:06,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1680,2024-03-11 19:13:06,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1681,2024-03-11 19:13:49,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1682,2024-03-11 19:13:49,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1683,2024-03-11 19:14:39,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1684,2024-03-11 19:14:41,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1685,2024-03-11 19:14:41,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1686,2024-03-11 19:14:42,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1687,2024-03-11 19:14:42,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1688,2024-03-11 19:14:58,34.149.100.209,192.168.182.130,52562,TCP,Deny,34,False
1689,2024-03-11 19:14:58,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1690,2024-03-11 19:15:19,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1691,2024-03-11 19:15:49,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1692,2024-03-11 19:15:59,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1693,2024-03-11 19:15:59,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1694,2024-03-11 19:15:59,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1695,2024-03-11 19:15:59,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1696,2024-03-11 19:16:23,192.168.182.254,192.168.182.130,68,UDP,Permit,6,False
1697,2024-03-11 19:16:39,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1698,2024-03-11 19:16:41,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1699,2024-03-11 19:16:41,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1700,2024-03-11 19:16:41,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1701,2024-03-11 19:16:42,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1702,2024-03-11 19:16:50,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1703,2024-03-11 19:17:07,34.107.243.93,192.168.182.130,55512,TCP,Deny,34,False
1704,2024-03-11 19:17:07,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1705,2024-03-11 19:17:07,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1706,2024-03-11 19:17:59,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1707,2024-03-11 19:17:59,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1708,2024-03-11 19:18:28,192.168.182.2,192.168.182.130,35049,UDP,Permit,6,False
1709,2024-03-11 19:18:41,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1710,2024-03-11 19:18:42,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1711,2024-03-11 19:18:42,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1712,2024-03-11 19:18:50,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1713,2024-03-11 19:19:48,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1714,2024-03-11 19:19:48,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1715,2024-03-11 19:19:59,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1716,2024-03-11 19:20:26,34.117.237.239,192.168.182.130,59046,TCP,Deny,34,False
1717,2024-03-11 19:20:26,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1718,2024-03-11 19:20:39,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1719,2024-03-11 19:20:39,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1720,2024-03-11 19:20:39,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1721,2024-03-11 19:20:41,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1722,2024-03-11 19:20:41,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1723,2024-03-11 19:20:42,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1724,2024-03-11 19:20:50,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1725,2024-03-11 19:21:48,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1726,2024-03-11 19:21:48,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1727,2024-03-11 19:21:48,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1728,2024-03-11 19:21:48,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1729,2024-03-11 19:21:48,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1730,2024-03-11 19:22:39,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1731,2024-03-11 19:22:41,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1732,2024-03-11 19:22:41,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1733,2024-03-11 19:22:50,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1734,2024-03-11 19:22:50,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1735,2024-03-11 19:22:50,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1736,2024-03-11 19:23:59,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1737,2024-03-11 19:24:41,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1738,2024-03-11 19:24:41,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1739,2024-03-11 19:24:41,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1740,2024-03-11 19:24:50,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1741,2024-03-11 19:24:50,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1742,2024-03-11 19:24:50,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1743,2024-03-11 19:25:19,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1744,2024-03-11 19:25:59,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1745,2024-03-11 19:25:59,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1746,2024-03-11 19:26:39,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1747,2024-03-11 19:26:39,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1748,2024-03-11 19:26:39,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1749,2024-03-11 19:26:39,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1750,2024-03-11 19:26:39,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1751,2024-03-11 19:26:41,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1752,2024-03-11 19:26:42,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1753,2024-03-11 19:26:50,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1754,2024-03-11 19:27:07,34.107.243.93,192.168.182.130,55512,TCP,Deny,34,False
1755,2024-03-11 19:27:19,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1756,2024-03-11 19:27:48,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1757,2024-03-11 19:27:48,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1758,2024-03-11 19:27:48,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1759,2024-03-11 19:27:48,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1760,2024-03-11 19:27:59,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1761,2024-03-11 19:28:39,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1762,2024-03-11 19:28:42,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1763,2024-03-11 19:28:50,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1764,2024-03-11 19:28:50,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1765,2024-03-11 19:28:50,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1766,2024-03-11 19:29:59,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1767,2024-03-11 19:29:59,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1768,2024-03-11 19:30:39,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1769,2024-03-11 19:30:42,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1770,2024-03-11 19:30:50,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1771,2024-03-11 19:30:50,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1772,2024-03-11 19:30:50,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1773,2024-03-11 19:31:23,192.168.182.254,192.168.182.130,68,UDP,Permit,6,False
1774,2024-03-11 19:31:47,192.168.182.2,192.168.182.130,51849,UDP,Permit,6,False
1775,2024-03-11 19:31:59,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1776,2024-03-11 19:31:59,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1777,2024-03-11 19:31:59,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1778,2024-03-11 19:31:59,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1779,2024-03-11 19:32:07,34.107.243.93,192.168.182.130,55512,TCP,Deny,34,False
1780,2024-03-11 19:32:39,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1781,2024-03-11 19:32:41,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1782,2024-03-11 19:32:41,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1783,2024-03-11 19:32:41,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1784,2024-03-11 19:32:41,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1785,2024-03-11 19:32:42,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1786,2024-03-11 19:32:50,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1787,2024-03-11 19:32:50,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1788,2024-03-11 19:33:48,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1789,2024-03-11 19:33:59,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
1790,2024-03-11 19:33:59,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1791,2024-03-11 19:34:27,34.117.237.239,192.168.182.130,45036,TCP,Deny,34,False
1792,2024-03-11 19:34:41,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1793,2024-03-11 19:34:42,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1794,2024-03-11 19:34:42,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
1795,2024-03-11 19:34:50,172.217.20.195,192.168.182.130,52872,TCP,Deny,34,False
1796,2024-03-11 19:35:26,34.117.237.239,192.168.182.130,45036,TCP,Deny,34,False
